"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","seq","zone","lat","long"
"CSU7797","FC-066",2015,29,"2015-07-20","LC","L","Tarsalis",46,"0",,"0","NE","40.55873","-105.02318"
"CSU7798","FC-066",2015,29,"2015-07-20","LC","L","Pipiens",1,"0",,"0","NE","40.55873","-105.02318"
"CSU7799","FC-066",2015,29,"2015-07-20","LC","L","Pipiens",1,"0",,"0","NE","40.55873","-105.02318"
"CSU7708","FC-068",2015,28,"2015-07-16","LC","L","Tarsalis",8,"0",,"0","SW","40.516","-105.08547"
"CSU7709","FC-068",2015,28,"2015-07-16","LC","L","Pipiens",1,"0",,"0","SW","40.516","-105.08547"
"CSU7710","FC-071",2015,28,"2015-07-16","LC","L","Tarsalis",6,"0",,"0","SW","40.52733","-105.10821"
"CSU7711","FC-071",2015,28,"2015-07-16","LC","L","Pipiens",3,"0",,"0","SW","40.52733","-105.10821"
"CSU7712","FC-062",2015,28,"2015-07-16","LC","L","Tarsalis",4,"0",,"0","SW","40.54278","-105.08741"
"CSU7713","FC-062",2015,28,"2015-07-16","LC","L","Pipiens",2,"0",,"0","SW","40.54278","-105.08741"
"CSU7714","FC-001",2015,28,"2015-07-16","LC","L","Tarsalis",13,"0",,"0","SW","40.49087","-105.08257"
"CSU7715","FC-001",2015,28,"2015-07-16","LC","L","Pipiens",5,"0",,"0","SW","40.49087","-105.08257"
"CSU7716","FC-029",2015,28,"2015-07-16","LC","L","Tarsalis",17,"0",,"0","SE","40.51011","-105.06935"
"CSU7717","FC-054",2015,28,"2015-07-16","LC","L","Tarsalis",15,"0",,"0","SE","40.49998","-105.0632"
"CSU7718","FC-054",2015,28,"2015-07-16","LC","L","Pipiens",1,"0",,"0","SE","40.49998","-105.0632"
"CSU7719","FC-057",2015,28,"2015-07-16","LC","L","Tarsalis",11,"0",,"0","SW","40.48439","-105.10524"
"CSU7720","FC-057",2015,28,"2015-07-16","LC","L","Pipiens",2,"0",,"0","SW","40.48439","-105.10524"
"CSU7721","FC-093",2015,28,"2015-07-16","LC","L","Tarsalis",13,"0",,"0","SW","40.53186","-105.08825"
"CSU7722","FC-093",2015,28,"2015-07-16","LC","L","Pipiens",2,"0",,"0","SW","40.53186","-105.08825"
"CSU7723","FC-073",2015,28,"2015-07-16","LC","L","Tarsalis",5,"0",,"0","NW","40.58605","-105.08889"
"CSU7724","FC-073",2015,28,"2015-07-16","LC","L","Pipiens",2,"0",,"0","NW","40.58605","-105.08889"
"CSU7725","FC-029GR",2015,28,"2015-07-16","LC","G","Pipiens",49,"0",,"0","SE","40.51101","-105.06937"
"CSU7726","FC-037",2015,28,"2015-07-16","LC","L","Tarsalis",21,"0",,"0","SW","40.51668","-105.09808"
"CSU7727","FC-037",2015,28,"2015-07-16","LC","L","Pipiens",4,"0",,"0","SW","40.51668","-105.09808"
"CSU7728","FC-089GR",2015,28,"2015-07-16","LC","G","Pipiens",27,"0",,"0","SW","40.53631","-105.10056"
"CSU7680","LV-020",2015,28,"2015-07-15","LC","L","Tarsalis",50,"0",,"0","LV","40.373964","-105.11349"
"CSU7681","LV-020",2015,28,"2015-07-15","LC","L","Tarsalis",50,"0",,"0","LV","40.373964","-105.11349"
"CSU7682","LV-020",2015,28,"2015-07-15","LC","L","Tarsalis",50,"0",,"0","LV","40.373964","-105.11349"
"CSU7683","LV-020",2015,28,"2015-07-15","LC","L","Tarsalis",24,"0",,"0","LV","40.373964","-105.11349"
"CSU7684","LV-020",2015,28,"2015-07-15","LC","L","Pipiens",2,"0",,"0","LV","40.373964","-105.11349"
"CSU7685","LV-020",2015,28,"2015-07-15","LC","L","Pipiens",1,"0",,"0","LV","40.373964","-105.11349"
"CSU7686","FC-088GR",2015,28,"2015-07-15","LC","G","Pipiens",50,"0",,"0","SE","40.53331","-105.03053"
"CSU7687","FC-088GR",2015,28,"2015-07-15","LC","G","Pipiens",8,"0",,"0","SE","40.53331","-105.03053"
"CSU7688","FC-061",2015,28,"2015-07-15","LC","L","Tarsalis",27,"0",,"0","NW","40.5688","-105.09165"
"CSU7689","FC-061",2015,28,"2015-07-15","LC","L","Pipiens",16,"0",,"0","NW","40.5688","-105.09165"
"CSU7690","FC-058",2015,28,"2015-07-15","LC","L","Pipiens",3,"0",,"0","SW","40.54884","-105.12533"
"CSU7691","FC-063",2015,28,"2015-07-15","LC","L","Tarsalis",1,"0",,"0","NW","40.56568","-105.10485"
"CSU7692","FC-052",2015,28,"2015-07-15","LC","L","Tarsalis",4,"0",,"0","NW","40.56163","-105.08703"
"CSU7693","FC-052",2015,28,"2015-07-15","LC","L","Pipiens",1,"0",,"0","NW","40.56163","-105.08703"
"CSU7694","FC-063GR",2015,28,"2015-07-15","LC","G","Tarsalis",1,"0",,"0","NW","40.56568","-105.10505"
"CSU7695","FC-063GR",2015,28,"2015-07-15","LC","G","Pipiens",50,"0",,"0","NW","40.56568","-105.10505"
"CSU7696","FC-063GR",2015,28,"2015-07-15","LC","G","Pipiens",13,"0",,"0","NW","40.56568","-105.10505"
"CSU7697","FC-060",2015,28,"2015-07-15","LC","L","Tarsalis",7,"0",,"0","SW","40.5487","-105.12019"
"CSU7698","FC-060",2015,28,"2015-07-15","LC","L","Pipiens",1,"0",,"0","SW","40.5487","-105.12019"
"CSU7699","FC-039",2015,28,"2015-07-15","LC","L","Tarsalis",47,"0",,"0","SE","40.48081","-105.03934"
"CSU7700","FC-011",2015,28,"2015-07-15","LC","L","Tarsalis",2,"0",,"0","NW","40.56948","-105.13603"
"CSU7701","FC-049",2015,28,"2015-07-15","LC","L","Tarsalis",3,"0",,"0","NW","40.57324","-105.13949"
"CSU7702","FC-049",2015,28,"2015-07-15","LC","L","Pipiens",1,"0",,"0","NW","40.57324","-105.13949"
"CSU7703","FC-041",2015,28,"2015-07-15","LC","L","Tarsalis",24,"0",,"0","NW","40.58794","-105.10486"
"CSU7704","FC-041",2015,28,"2015-07-15","LC","L","Pipiens",13,"0",,"0","NW","40.58794","-105.10486"
"CSU7705","FC-015",2015,28,"2015-07-15","LC","L","Tarsalis",7,"0",,"0","NW","40.5598","-105.12409"
"CSU7706","FC-090GR",2015,28,"2015-07-15","LC","G","Tarsalis",1,"0",,"0","NW","40.58196","-105.11136"
"CSU7707","FC-090GR",2015,28,"2015-07-15","LC","G","Pipiens",8,"0",,"0","NW","40.58196","-105.11136"
"CSU7631","LV-089",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","LV","40.400251","-105.042395"
"CSU7632","LV-089",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","LV","40.400251","-105.042395"
"CSU7633","LV-089",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","LV","40.400251","-105.042395"
"CSU7634","LV-089",2015,28,"2015-07-14","LC","L","Tarsalis",22,"0",,"0","LV","40.400251","-105.042395"
"CSU7635","LV-104",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","LV","40.396854","-105.020915"
"CSU7636","LV-104",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","LV","40.396854","-105.020915"
"CSU7637","LV-104",2015,28,"2015-07-14","LC","L","Tarsalis",4,"0",,"0","LV","40.396854","-105.020915"
"CSU7638","LV-104",2015,28,"2015-07-14","LC","L","Pipiens",1,"0",,"0","LV","40.396854","-105.020915"
"CSU7639","LV-110",2015,28,"2015-07-14","LC","L","Tarsalis",23,"0",,"0","LV","40.400764","-105.122681"
"CSU7640","FC-047",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.51551","-105.05292"
"CSU7641","FC-047",2015,28,"2015-07-14","LC","L","Tarsalis",21,"0",,"0","SE","40.51551","-105.05292"
"CSU7642","FC-075GR",2015,28,"2015-07-14","LC","G","Tarsalis",1,"0",,"0","SE","40.51138","-105.02937"
"CSU7643","FC-075GR",2015,28,"2015-07-14","LC","G","Pipiens",38,"0",,"0","SE","40.51138","-105.02937"
"CSU7644","FC-050",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.52954","-105.05033"
"CSU7645","FC-050",2015,28,"2015-07-14","LC","L","Tarsalis",7,"0",,"0","SE","40.52954","-105.05033"
"CSU7646","FC-050",2015,28,"2015-07-14","LC","L","Pipiens",24,"0",,"0","SE","40.52954","-105.05033"
"CSU7647","FC-075",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.51138","-105.01987"
"CSU7648","FC-075",2015,28,"2015-07-14","LC","L","Tarsalis",37,"0",,"0","SE","40.51138","-105.01987"
"CSU7649","FC-075",2015,28,"2015-07-14","LC","L","Pipiens",8,"0",,"0","SE","40.51138","-105.01987"
"CSU7650","FC-023",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54466","-105.0641"
"CSU7651","FC-023",2015,28,"2015-07-14","LC","L","Tarsalis",27,"0",,"0","SE","40.54466","-105.0641"
"CSU7652","FC-023",2015,28,"2015-07-14","LC","L","Pipiens",13,"0",,"0","SE","40.54466","-105.0641"
"CSU7653","FC-064",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.49868","-105.0298"
"CSU7654","FC-064",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.49868","-105.0298"
"CSU7655","FC-064",2015,28,"2015-07-14","LC","L","Tarsalis",28,"0",,"0","SE","40.49868","-105.0298"
"CSU7656","FC-064",2015,28,"2015-07-14","LC","L","Pipiens",1,"0",,"0","SE","40.49868","-105.0298"
"CSU7657","FC-059",2015,28,"2015-07-14","LC","L","Tarsalis",46,"0",,"0","SE","40.5426","-105.04604"
"CSU7658","FC-046",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.52983","-105.06484"
"CSU7659","FC-046",2015,28,"2015-07-14","LC","L","Tarsalis",31,"0",,"0","SE","40.52983","-105.06484"
"CSU7660","FC-046",2015,28,"2015-07-14","LC","L","Pipiens",37,"0",,"0","SE","40.52983","-105.06484"
"CSU7661","FC-074",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.51432","-105.00249"
"CSU7662","FC-074",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.51432","-105.00249"
"CSU7663","FC-074",2015,28,"2015-07-14","LC","L","Tarsalis",21,"0",,"0","SE","40.51432","-105.00249"
"CSU7664","FC-074",2015,28,"2015-07-14","LC","L","Pipiens",2,"0",,"0","SE","40.51432","-105.00249"
"CSU7665","FC-031",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.50609","-105.03942"
"CSU7666","FC-031",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.50609","-105.03942"
"CSU7667","FC-031",2015,28,"2015-07-14","LC","L","Tarsalis",8,"0",,"0","SE","40.50609","-105.03942"
"CSU7668","FC-031",2015,28,"2015-07-14","LC","L","Pipiens",4,"0",,"0","SE","40.50609","-105.03942"
"CSU7669","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54651","-105.03359"
"CSU7670","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54651","-105.03359"
"CSU7671","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54651","-105.03359"
"CSU7672","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54651","-105.03359"
"CSU7673","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"1",,"1","SE","40.54651","-105.03359"
"CSU7674","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54651","-105.03359"
"CSU7675","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54651","-105.03359"
"CSU7676","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"1",,"1","SE","40.54651","-105.03359"
"CSU7677","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",50,"0",,"0","SE","40.54651","-105.03359"
"CSU7678","FC-027",2015,28,"2015-07-14","LC","L","Tarsalis",38,"0",,"0","SE","40.54651","-105.03359"
"CSU7679","FC-027",2015,28,"2015-07-14","LC","L","Pipiens",7,"0",,"0","SE","40.54651","-105.03359"
"CSU7547","FC-014",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.56359","-105.006562"
"CSU7548","FC-014",2015,28,"2015-07-13","LC","L","Tarsalis",25,"0",,"0","NE","40.56359","-105.006562"
"CSU7549","FC-004",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.53486","-105.03733"
"CSU7550","FC-004",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.53486","-105.03733"
"CSU7551","FC-004",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.53486","-105.03733"
"CSU7552","FC-004",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.53486","-105.03733"
"CSU7553","FC-004",2015,28,"2015-07-13","LC","L","Tarsalis",3,"0",,"0","SE","40.53486","-105.03733"
"CSU7554","FC-004",2015,28,"2015-07-13","LC","L","Pipiens",7,"0",,"0","SE","40.53486","-105.03733"
"CSU7555","FC-004",2015,28,"2015-07-13","LC","L","Pipiens",6,"0",,"0","SE","40.53486","-105.03733"
"CSU7556","FC-053",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.49942","-105.01183"
"CSU7557","FC-053",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.49942","-105.01183"
"CSU7558","FC-053",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.49942","-105.01183"
"CSU7559","FC-053",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.49942","-105.01183"
"CSU7560","FC-053",2015,28,"2015-07-13","LC","L","Tarsalis",50,"1",,"1","SE","40.49942","-105.01183"
"CSU7561","FC-053",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","SE","40.49942","-105.01183"
"CSU7562","FC-053",2015,28,"2015-07-13","LC","L","Tarsalis",40,"0",,"0","SE","40.49942","-105.01183"
"CSU7563","FC-053",2015,28,"2015-07-13","LC","L","Pipiens",3,"0",,"0","SE","40.49942","-105.01183"
"CSU7564","FC-067",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.57881","-105.05592"
"CSU7565","FC-067",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.57881","-105.05592"
"CSU7566","FC-067",2015,28,"2015-07-13","LC","L","Tarsalis",41,"0",,"0","NE","40.57881","-105.05592"
"CSU7567","FC-067",2015,28,"2015-07-13","LC","L","Pipiens",13,"0",,"0","NE","40.57881","-105.05592"
"CSU7568","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7569","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7570","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7571","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7572","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7573","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7574","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7575","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7576","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7577","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7578","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7579","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.444118","-105.022166"
"CSU7580","LV-095",2015,28,"2015-07-13","LC","L","Tarsalis",21,"0",,"0","LV","40.444118","-105.022166"
"CSU7581","LV-095",2015,28,"2015-07-13","LC","L","Pipiens",20,"0",,"0","LV","40.444118","-105.022166"
"CSU7582","LV-069",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.428924","-105.058221"
"CSU7583","LV-069",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.428924","-105.058221"
"CSU7584","LV-069",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.428924","-105.058221"
"CSU7585","LV-069",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.428924","-105.058221"
"CSU7586","LV-069",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","LV","40.428924","-105.058221"
"CSU7587","LV-069",2015,28,"2015-07-13","LC","L","Tarsalis",26,"0",,"0","LV","40.428924","-105.058221"
"CSU7588","FC-006",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.592328","-105.066295"
"CSU7589","FC-006",2015,28,"2015-07-13","LC","L","Pipiens",2,"0",,"0","NE","40.592328","-105.066295"
"CSU7590","FC-069",2015,28,"2015-07-13","LC","L","Tarsalis",44,"0",,"0","NE","40.61438","-105.0527"
"CSU7591","FC-069",2015,28,"2015-07-13","LC","L","Pipiens",4,"0",,"0","NE","40.61438","-105.0527"
"CSU7592","FC-034",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.62556","-105.05009"
"CSU7593","FC-034",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.62556","-105.05009"
"CSU7594","FC-034",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.62556","-105.05009"
"CSU7595","FC-034",2015,28,"2015-07-13","LC","L","Tarsalis",39,"0",,"0","NE","40.62556","-105.05009"
"CSU7596","FC-034",2015,28,"2015-07-13","LC","L","Pipiens",3,"0",,"0","NE","40.62556","-105.05009"
"CSU7597","FC-040GR",2015,28,"2015-07-13","LC","G","Pipiens",50,"0",,"0","NE","40.60326","-105.06553"
"CSU7598","FC-040GR",2015,28,"2015-07-13","LC","G","Pipiens",50,"0",,"0","NE","40.60326","-105.06553"
"CSU7599","FC-040GR",2015,28,"2015-07-13","LC","G","Pipiens",40,"0",,"0","NE","40.60326","-105.06553"
"CSU7600","FC-038",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.59911","-105.00623"
"CSU7601","FC-038",2015,28,"2015-07-13","LC","L","Tarsalis",28,"0",,"0","NE","40.59911","-105.00623"
"CSU7602","FC-038",2015,28,"2015-07-13","LC","L","Pipiens",2,"0",,"0","NE","40.59911","-105.00623"
"CSU7603","FC-091GR",2015,28,"2015-07-13","LC","G","Pipiens",28,"0",,"0","NE","40.57052","-105.05457"
"CSU7604","FC-036",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NW","40.600766","-105.079837"
"CSU7605","FC-036",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NW","40.600766","-105.079837"
"CSU7606","FC-036",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NW","40.600766","-105.079837"
"CSU7607","FC-036",2015,28,"2015-07-13","LC","L","Tarsalis",12,"0",,"0","NW","40.600766","-105.079837"
"CSU7608","FC-036",2015,28,"2015-07-13","LC","L","Pipiens",35,"0",,"0","NW","40.600766","-105.079837"
"CSU7609","FC-019",2015,28,"2015-07-13","LC","L","Tarsalis",23,"0",,"0","NE","40.565586","-105.05203"
"CSU7610","FC-019",2015,28,"2015-07-13","LC","L","Pipiens",3,"0",,"0","NE","40.565586","-105.05203"
"CSU7611","FC-072",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.56953","-105.07117"
"CSU7612","FC-072",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.56953","-105.07117"
"CSU7613","FC-072",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.56953","-105.07117"
"CSU7614","FC-072",2015,28,"2015-07-13","LC","L","Tarsalis",8,"0",,"0","NE","40.56953","-105.07117"
"CSU7615","FC-072",2015,28,"2015-07-13","LC","L","Pipiens",14,"0",,"0","NE","40.56953","-105.07117"
"CSU7616","FC-040",2015,28,"2015-07-13","LC","L","Tarsalis",50,"1",,"1","NE","40.60326","-105.06554"
"CSU7617","FC-040",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.60326","-105.06554"
"CSU7618","FC-040",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.60326","-105.06554"
"CSU7619","FC-040",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.60326","-105.06554"
"CSU7620","FC-040",2015,28,"2015-07-13","LC","L","Tarsalis",3,"0",,"0","NE","40.60326","-105.06554"
"CSU7621","FC-040",2015,28,"2015-07-13","LC","L","Pipiens",29,"0",,"0","NE","40.60326","-105.06554"
"CSU7622","FC-066GR",2015,28,"2015-07-13","LC","G","Pipiens",21,"0",,"0","NE","40.55873","-105.02318"
"CSU7623","FC-092GR",2015,28,"2015-07-13","LC","G","Pipiens",50,"0",,"0","NE","40.58407","-105.06497"
"CSU7624","FC-092GR",2015,28,"2015-07-13","LC","G","Pipiens",50,"0",,"0","NE","40.58407","-105.06497"
"CSU7625","FC-092GR",2015,28,"2015-07-13","LC","G","Pipiens",30,"0",,"0","NE","40.58407","-105.06497"
"CSU7626","FC-066",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.55873","-105.02318"
"CSU7627","FC-066",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.55873","-105.02318"
"CSU7628","FC-066",2015,28,"2015-07-13","LC","L","Tarsalis",50,"0",,"0","NE","40.55873","-105.02318"
"CSU7629","FC-066",2015,28,"2015-07-13","LC","L","Tarsalis",26,"0",,"0","NE","40.55873","-105.02318"
"CSU7630","FC-066",2015,28,"2015-07-13","LC","L","Pipiens",14,"0",,"0","NE","40.55873","-105.02318"
"CSU7532","FC-054",2015,27,"2015-07-09","LC","L","Tarsalis",29,"0",,"0","SE","40.49998","-105.0632"
"CSU7533","FC-001",2015,27,"2015-07-09","LC","L","Tarsalis",9,"0",,"0","SW","40.49087","-105.08257"
"CSU7534","FC-001",2015,27,"2015-07-09","LC","L","Pipiens",1,"0",,"0","SW","40.49087","-105.08257"
"CSU7535","FC-029GR",2015,27,"2015-07-09","LC","G","Pipiens",50,"0",,"0","SE","40.51101","-105.06937"
"CSU7536","FC-029GR",2015,27,"2015-07-09","LC","G","Pipiens",24,"0",,"0","SE","40.51101","-105.06937"
"CSU7537","FC-029",2015,27,"2015-07-09","LC","L","Tarsalis",3,"0",,"0","SE","40.51011","-105.06935"
"CSU7538","FC-029",2015,27,"2015-07-09","LC","L","Pipiens",2,"0",,"0","SE","40.51011","-105.06935"
"CSU7539","FC-068",2015,27,"2015-07-09","LC","L","Tarsalis",4,"0",,"0","SW","40.516","-105.08547"
"CSU7540","FC-037",2015,27,"2015-07-09","LC","L","Tarsalis",1,"0",,"0","SW","40.51668","-105.09808"
"CSU7541","FC-057",2015,27,"2015-07-09","LC","L","Tarsalis",17,"0",,"0","SW","40.48439","-105.10524"
"CSU7542","FC-071",2015,27,"2015-07-09","LC","L","Tarsalis",1,"0",,"0","SW","40.52733","-105.10821"
"CSU7543","FC-062",2015,27,"2015-07-09","LC","L","Tarsalis",12,"0",,"0","SW","40.54278","-105.08741"
"CSU7544","FC-089GR",2015,27,"2015-07-09","LC","G","Pipiens",23,"0",,"0","SW","40.53631","-105.10056"
"CSU7545","FC-093",2015,27,"2015-07-09","LC","L","Tarsalis",9,"0",,"0","SW","40.53186","-105.08825"
"CSU7546","FC-093",2015,27,"2015-07-09","LC","L","Pipiens",8,"0",,"0","SW","40.53186","-105.08825"
"CSU7506","FC-014",2015,27,"2015-07-08","LC","L","Tarsalis",42,"1",,"1","NE","40.56359","-105.006562"
"CSU7507","FC-014",2015,27,"2015-07-08","LC","L","Pipiens",2,"0",,"0","NE","40.56359","-105.006562"
"CSU7508","LV-020",2015,27,"2015-07-08","LC","L","Tarsalis",50,"0",,"0","LV","40.373964","-105.11349"
"CSU7509","LV-020",2015,27,"2015-07-08","LC","L","Tarsalis",22,"0",,"0","LV","40.373964","-105.11349"
"CSU7510","LV-020",2015,27,"2015-07-08","LC","L","Pipiens",3,"0",,"0","LV","40.373964","-105.11349"
"CSU7511","FC-090GR",2015,27,"2015-07-08","LC","G","Pipiens",5,"0",,"0","NW","40.58196","-105.11136"
"CSU7512","FC-036",2015,27,"2015-07-08","LC","L","Tarsalis",50,"0",,"0","NW","40.600766","-105.079837"
"CSU7513","FC-036",2015,27,"2015-07-08","LC","L","Tarsalis",4,"0",,"0","NW","40.600766","-105.079837"
"CSU7514","FC-036",2015,27,"2015-07-08","LC","L","Pipiens",36,"0",,"0","NW","40.600766","-105.079837"
"CSU7515","FC-060",2015,27,"2015-07-08","LC","L","Tarsalis",5,"0",,"0","SW","40.5487","-105.12019"
"CSU7516","FC-041",2015,27,"2015-07-08","LC","L","Tarsalis",10,"0",,"0","NW","40.58794","-105.10486"
"CSU7517","FC-041",2015,27,"2015-07-08","LC","L","Pipiens",1,"0",,"0","NW","40.58794","-105.10486"
"CSU7518","FC-069",2015,27,"2015-07-08","LC","L","Tarsalis",3,"0",,"0","NE","40.61438","-105.0527"
"CSU7519","FC-061",2015,27,"2015-07-08","LC","L","Tarsalis",19,"0",,"0","NW","40.5688","-105.09165"
